id,pais,categoria,descripcion,fuente,lat,lon,mgrs,place,admin1,admin2,accuracy,geocode_source,created_at,updated_at
84,gaza,Sin clasificar,"Después de un escándalo institucional tan grande como el de detener a la nación, así como el de algunos de los que se autodenominan ancianos como Alaa Jaber, que robaron millones de dólares en nombre de Gaza, un periódico revela la verdad sobre la Coca-Palestina, todo un traficante de masacres de los habitantes de Gaza que mueren en tiendas de campaña de mierda.",@hamza20300,,,,nombre de Gaza,,,,mensajes,2025-11-15T10:29:57,2025-11-15T10:29:57
85,gaza,Sin clasificar,¿Qué quiso decir Jeffrey Epstein en sus e-mails cuando dijo que conocías a las chicas y las acosabas?,@Almustashaar,,,,sus e-mails cuando dijo,,,,mensajes,2025-11-15T10:31:57,2025-11-15T10:31:57
86,gaza,Sin clasificar,"El proyecto de resolución estadounidense del Consejo de Seguridad sobre Gaza: aspectos positivos y vulnerabilidades: el Instituto Al-Quds de Estrategia y Seguridad de Al-Quds, por un lado, tiene dudas acerca de la aprobación del proyecto de resolución estadounidense sobre la cuestión del “día siguiente” en Gaza en el Consejo de Seguridad, dado que es posible una reserva de China y Rusia.",@EabriLive,-23.328398,32.806606,36KVV8022820112,Gaza,Gaza,,administrative,cache,2025-11-15T10:31:57,2025-11-15T10:31:57
87,gaza,Sin clasificar,"Sin embargo, en varios aspectos el proyecto contiene posiciones vagas o problemáticas desde la perspectiva de Israel: la cuestión crucial del desparticipación (que en gran medida ignora la administración de Trump, menos preocupada por las cuestiones de identidad ideológica) no se menciona, y a diferencia de lo que ocurre con la ""fuerza de estabilización"", Israel no tiene un mecanismo que influy...",@EabriLive,,,,varios aspectos el proyecto contiene posiciones vagas o problemáticas desde la perspectiva de Israel: la cuestión crucial del desparticipación (que en gran medida ignora la administración de Trump,,,,mensajes,2025-11-15T10:31:57,2025-11-15T10:31:57
88,gaza,Sin clasificar,"Presidente de Israel: ""Nuestro lugar en las naciones no está garantizado""",@EabriLive,-34.581814,-58.394048,21HUB7214272447,naciones no,Ciudad Autónoma de Buenos Aires,Buenos Aires,park,nominatim,2025-11-15T10:32:59,2025-11-15T10:32:59
89,gaza,Sin clasificar,"No están solos... la alegría general de los estudiantes de secundaria con la operación ""El Jinete 3"" que comparte con ellos en el momento del éxito y les da esperanza.",@hamza20300,,,,momento del éxito y les da esperanza,,,,mensajes,2025-11-15T10:33:01,2025-11-15T10:33:01
90,gaza,Sin clasificar,• Oficina de Asuntos Humanitarios de las Naciones Unidas: los artefactos explosivos sin detonar representan una grave amenaza en toda la Franja de Gaza,@hamza20300,,,,toda la Franja de Gaza,,,,mensajes,2025-11-15T10:33:01,2025-11-15T10:33:01
91,gaza,Sin clasificar,"* Aceleración del OOPS: las lluvias hacen más difícil la situación en la Franja de Gaza y las familias recurren a cualquier lugar disponible, incluidas tiendas de campaña temporales",@hamza20300,,,,Franja de Gaza y las familias recurren a cualquier lugar disponible,,,,mensajes,2025-11-15T10:33:01,2025-11-15T10:33:01
92,gaza,Sin clasificar,"*Apúrense: el OOPS necesita urgentemente suministros de vivienda en Gaza, que tenemos a nuestra disposición, y pedimos que se nos permita proporcionar a la población",@hamza20300,-23.328398,32.806606,36KVV8022820112,Gaza,Gaza,,administrative,cache,2025-11-15T10:33:01,2025-11-15T10:33:01
93,gaza,Sin clasificar,El periódico británico The Guardian: el profesor universitario de la Universidad Americana de Kentucky Ramsey Woodcock presenta una demanda contra su universidad después de que se le impidió enseñar y expulsarlo debido a sus opiniones sobre la ocupación israelí y a su denominación de “proyecto colonial”.,@yaseenpress2004,,,,periódico británico The Guardian,,,,mensajes,2025-11-15T10:33:01,2025-11-15T10:33:01
94,gaza,Sin clasificar,"El Embajador de la Ocupación en Washington, D.C., presentó sus artículos en el Foro Al-Quds el sábado 15 de noviembre de 2025, a las 10.30 horas, hora de la ocupación en Washington: El suministro de aviones fantasma amenaza directamente nuestra seguridad.",WEB www.alquds.com,38.895037,-77.036543,18SUJ2338307100,Washington,District of Columbia,Washington,city,cache,2025-11-15T10:33:19,2025-11-15T10:33:19
95,gaza,Sin clasificar,Canal de Cannes: Los llamamientos internacionales para acelerar la adopción de la decisión de crear una fuerza internacional de estabilización en la Franja de Gaza están aumentando.,@hamza20300,31.443223,34.360007,36RXV2923579524,Franja de Gaza,قطاع غزة,,administrative,cache,2025-11-15T10:33:59,2025-11-15T10:33:59
96,gaza,Sin clasificar,Canal 12 Hebreo: Trump dice que está estudiando un acuerdo para vender aviones F-35 a Arabia Saudita.,@hamza20300,48.560161,132.277566,53UKP9913682141,Hebreo,Еврейская автономная область,,administrative,cache,2025-11-15T10:33:59,2025-11-15T10:33:59
97,gaza,Sin clasificar,Reuters: Hamas refuerza su control sobre zonas de las que el ejército israelí se ha retirado en medio de nuevas medidas económicas y administrativas. https://t.me/Almustashar,@Almustashaar,,,,medio de nuevas medidas económicas y administrativas,,,,mensajes,2025-11-15T10:37:57,2025-11-15T10:37:57
98,gaza,Sin clasificar,Seguimiento de la protección civil en Gaza por la televisión árabe: Exigimos que se bombeen de manera sustancial y urgente tiendas de campaña a la Franja para alojar a las personas desplazadas,@GazaNewsNow,,,,Gaza por la televisión árabe: Exigimos,,,,mensajes,2025-11-15T10:40:57,2025-11-15T10:40:57
99,gaza,Sin clasificar,"Fuentes locales: La ocupación está llevando a cabo grandes explosiones en Rafah, al sur de la Franja de Gaza.",@yaseenpress2004,31.275205,34.255827,36RXV1954760782,Rafah,قطاع غزة,,administrative,cache,2025-11-15T10:41:57,2025-11-15T10:41:57
100,gaza,Sin clasificar,Niños que buscan refugio después de que sus tiendas se hundan por las lluvias en Gaza,@gazaalanar,-23.328398,32.806606,36KVV8022820112,Gaza,Gaza,,administrative,cache,2025-11-15T10:42:58,2025-11-15T10:42:58
101,gaza,Sin clasificar,Fuente militar sudanesa de la isla: El ejército recupera la zona de Kazaqil en Kordofán del Norte,@AjaNews,14.416930,29.468369,35PQR6614695265,Kordofán del Norte,ولاية شمال كردفان,,administrative,cache,2025-11-15T10:43:57,2025-11-15T10:43:57
102,gaza,Sin clasificar,"Ali celebra el día de la renuncia hoy, el disfraz de divorciada que celebra su aniversario de bodas todos los años.",@Almustashaar,45.173975,2.313999,31TDL4609602505,Ali,Auvergne-Rhône-Alpes,Cantal,administrative,nominatim,2025-11-15T10:47:10,2025-11-15T10:47:10
103,gaza,Sin clasificar,¿O de la Faja de Gaza su tienda se ahogó esta noche en Mawasi Khanyonis y tuvo que dormir en la calle con sus hijos bajo el frío y la lluvia?,@yaseenpress2004,,,,Mawasi Khanyonis y tuvo,,,,mensajes,2025-11-15T10:49:57,2025-11-15T10:49:57
104,gaza,Sin clasificar,"Defensa civil de Gaza: miles de tiendas de campaña sufrieron daños y se mojaron la ropa y las sábanas de las personas desplazadas debido a las lluvias, en medio de la falta de vida después del exterminio.",@Warlife3,,,,medio de la falta de vida después del exterminio,,,,mensajes,2025-11-15T10:50:57,2025-11-15T10:50:57
105,gaza,Sin clasificar,¿O su tienda se ahogó esta noche en Mawasi Khanyons y tuvo que dormir en la calle con sus hijos bajo el frío y la lluvia?,@Warlife3,,,,Mawasi Khanyons y tuvo,,,,mensajes,2025-11-15T10:51:57,2025-11-15T10:51:57
106,gaza,Sin clasificar,El ejército israelí está bombardeando edificios en la zona de Rafah.,@hamza20300,31.891929,35.200060,36RYA0807330568,zona de Rafah,الضفة الغربية,منطقة أ,tertiary,cache,2025-11-15T10:51:57,2025-11-15T10:51:57
107,gaza,Sin clasificar,"• Los pacientes se ven obligados a utilizar cantidades de insulina que no están almacenadas en condiciones de seguridad, lo que ha causado trastornos en los niveles de azúcar y un aumento de los casos de riesgo. - Las cantidades de medicamentos disponibles en Gaza son muy escasas a pesar de la cesación del fuego y los pacientes se desplazan entre varias zonas sin tratamiento.",@GazaNewsNow,,,,condiciones de seguridad,,,,mensajes,2025-11-15T10:53:58,2025-11-15T10:53:58
108,gaza,Sin clasificar,∙ Canal 12 hebreo: Trump dice que está estudiando un acuerdo para vender aviones F-35 a la Arabia Saudita.,@EabriLive,39.682326,-76.602191,18SUJ6260293726,Trump,Maryland,Baltimore County,hamlet,cache,2025-11-15T10:54:57,2025-11-15T10:54:57
109,gaza,Sin clasificar,La Fundación Hind Rajab presenta una denuncia penal contra el rapero israelí Naum Tzurili en la República Checa por crímenes de guerra cometidos en Gaza.,@yaseenpress2004,,,,República Checa por crímenes de guerra cometidos en Gaza,,,,mensajes,2025-11-15T10:58:00,2025-11-15T10:58:00
110,gaza,Sin clasificar,□ Página de Amir Bouhebat al-Hebrea: el ejército israelí está destruyendo edificios en Rafah,@EabriLive,31.275205,34.255827,36RXV1954760782,Rafah,قطاع غزة,,administrative,cache,2025-11-15T11:00:57,2025-11-15T11:00:57
111,gaza,Sin clasificar,"Asesinato del segundo hombre de Al-Qaeda Mohammed Salahuddin Zeidan, alias Saif Al-Juria, después de la visita de su secuestrador y su compañía a la reunión del Golán",@Almustashaar,40.840669,-4.520000,30TUL7185622181,Asesinato,Castilla y León,,memorial,nominatim,2025-11-15T11:02:00,2025-11-15T11:02:00
112,gaza,Sin clasificar,"La Asamblea General de las Naciones Unidas ha renovado la aprobación de una resolución en la que se reafirma la soberanía permanente del pueblo palestino en su territorio ocupado y de los sirios en el Golán sirio ocupado sobre sus recursos naturales, en medio de un amplio apoyo internacional al Acuerdo.",WEB www.alquds.com,-34.274877,-62.723173,20HNH2548107330,Asamblea General,Santa Fe,Rufino,residential,nominatim,2025-11-15T11:03:47,2025-11-15T11:03:47
113,gaza,Sin clasificar,"En https://shehabnews.com/post/category/35/EN, únete a la lista de correo para recibir las últimas noticias y todo lo nuevo",WEB shehabnews.com,51.053829,3.725012,31UES5081456060,https://shehabnews,Oost-Vlaanderen,Gent,administrative,cache,2025-11-15T11:03:51,2025-11-15T11:03:51
114,gaza,Sin clasificar,Shahab News-Palestina (https://shehabnews.com/breaking-news#summary) ha participado en la lista de correo para recibir las últimas noticias y todo lo nuevo,WEB shehabnews.com,,,,lista de correo para recibir las últimas noticias y todo lo nuevo,,,,mensajes,2025-11-15T11:03:53,2025-11-15T11:03:53
115,gaza,Sin clasificar,"Fuentes libanesas: El ejército de ocupación disparó ametralladoras contra las viviendas de la población en las afueras de Kafr Shuba, en el Líbano meridional.",@yaseenpress2004,,,,afueras de Kafr Shuba,,,,mensajes,2025-11-15T11:05:58,2025-11-15T11:05:58
116,gaza,Conflicto Armado,"* Yediot Ahronut/Mikhail Milstein: Un año después de haber sido golpeado duramente, Hezbolá se recupera a un ritmo alarmante con los fondos iraníes (aproximadamente 1.000 millones de dólares), la debilidad del Gobierno del Líbano (""Estado dominado por dinosaurios"") y los ataques israelíes (se han liquidado 340 activistas), acercando el próximo enfrentamiento/Secretario General de la organizació...",@EabriLive,,,,Hezbolá se recupera a un ritmo alarmante con los fondos iraníes (aproximadamente 1.000 millones de dólares,,,,mensajes,2025-11-15T11:07:57,2025-11-15T11:07:57
117,gaza,Sin clasificar,"Ministerio del Interior de Gaza: La policía de la provincia septentrional de Gaza está llevando a cabo varios casos de robo y robo de viviendas y bienes en la ciudad de Beit Lahiya en las últimas semanas, por un valor estimado de 100.000 dólares.",@yaseenpress2004,31.549770,34.502470,36RXV4261291511,Beit Lahiya,قطاع غزة,,administrative,cache,2025-11-15T11:09:58,2025-11-15T11:09:58
118,gaza,Sin clasificar,":: El emplazamiento hebreo de Global: una posición militar de Hezbollah en el Líbano, situada en la llanura de Beqaa, que se utiliza con fines similares a la de Masyaf en Siria, para producir cohetes pesados y cohetes de corto alcance en el frente septentrional, en el Líbano meridional, hace 48 horas, en que se mantiene la calma y el silencio mientras la fuerza aérea israelí no está presente.",@Almustashaar,33.875063,35.843409,36SYC6300751942,Líbano,,,administrative,cache,2025-11-15T11:10:57,2025-11-15T11:10:57
119,gaza,Sin clasificar,"El sábado, la defensa civil de Gaza informó de que decenas de tiendas de campaña se habían hundido en agua de lluvia, en las que había desplazados al oeste de la ciudad de Khan Younis al sur de la Franja de Gaza, y que sus columnas estaban tratando con decenas de tiendas de campaña en los campamentos, en un momento en que el Movimiento de Resistencia Islámica (Hamás) había invitado a los garant...",WEB www.alquds.com,18.102778,-96.839722,14QQF2860302896,agua de lluvia,Oaxaca,Huautla de Jiménez,hamlet,cache,2025-11-15T11:13:32,2025-11-15T11:13:32
120,gaza,Sin clasificar,• Ministerio de Defensa de la Federación de Rusia: nuestras fuerzas controlan la ciudad de Yablokovo en la provincia de Zaburujia,@AjaNews,,,,Zaburujia,,,,mensajes,2025-11-15T11:14:57,2025-11-15T11:14:57
121,gaza,Sin clasificar,"● Corresponsal de # Al-Jazeera: las fuerzas de ocupación israelíes están destruyendo edificios de viviendas detrás de la línea amarilla en #Rafah, al sur de la Franja de Gaza",@AjaNews,31.443223,34.360007,36RXV2923579524,Franja de Gaza,قطاع غزة,,administrative,cache,2025-11-15T11:19:57,2025-11-15T11:19:57
122,gaza,Sin clasificar,Pruebas estadounidenses de que Israel utilizó a civiles como escudos humanos en Gaza,@GazaNewsNow,-23.328398,32.806606,36KVV8022820112,Gaza,Gaza,,administrative,cache,2025-11-15T11:23:57,2025-11-15T11:23:57
123,gaza,Sin clasificar,"* Carta de prensa * Al-Jazeera: mecanismos de ocupación israelíes irrumpiendo en la ciudad de Ramallah, en el centro de la Ribera Occidental",@AjaNews,31.897801,35.192422,36RYA0733731204,Ramallah,الضفة الغربية,منطقة أ,residential,cache,2025-11-15T11:24:58,2025-11-15T11:24:58
124,gaza,Sin clasificar,"Al amanecer, el ejército de ocupación despedaza las imágenes de los mártires y cruza consignas hostiles para distorsionar los murallas de los testimonios durante la incursión en la Ciudad Vieja de Naplusa.",@yaseenpress2004,,,,Vieja de Naplusa,,,,mensajes,2025-11-15T11:25:58,2025-11-15T11:25:58
125,gaza,Sin clasificar,"“Dios, que no es más que Dios, perdona a los vivos, y lo lamento a él.”",@GazaNewsNow,16.097683,-16.465374,28QCC4327980296,Dios,Trarza الترارزة,,village,cache,2025-11-15T11:27:57,2025-11-15T11:27:57
126,gaza,Sin clasificar,"*La policía de la provincia de Gaza septentrional ha concluido una serie de casos de robo y robo de viviendas y bienes de ciudadanos en la ciudad de Beit Lahiya en las últimas semanas, por un valor estimado en 100.000 dólares, y el personal de investigación ha iniciado una investigación inmediatamente después de recibir varias denuncias de los ciudadanos sobre el robo de sus bienes.",@GazaNewsNow,31.549770,34.502470,36RXV4261291511,Beit Lahiya,قطاع غزة,,administrative,cache,2025-11-15T11:29:57,2025-11-15T11:29:57
127,gaza,Sin clasificar,"* Carta de prensa * Al-Jazeera: las fuerzas de ocupación israelíes están irrumpiendo en varios barrios de la ciudad de Al-Bireh, en el centro de la Ribera Occidental",@AjaNews,,,,varios barrios de la ciudad de Al-Bireh,,,,mensajes,2025-11-15T11:32:57,2025-11-15T11:32:57
128,gaza,Sin clasificar,Un palestino habla de la tragedia de los desplazados tras la lluvia y el hundimiento de sus tiendas en Mawasi Khanyonis.,@yaseenpress2004,,,,Mawasi Khanyonis,,,,mensajes,2025-11-15T11:32:57,2025-11-15T11:32:57
129,gaza,Sin clasificar,"Turquía felicita a Palestina por el 37o aniversario de la Declaración de la Independencia, https://www.alquds.com/ar/posts/208414, publicado con nosotros y publicado en el Foro Al-Quds el sábado 15 de noviembre de 2025 a las 11.28 horas -hora de Al-Quds Turquía, felicitando a Palestina por el 37o aniversario de la Declaración de la Independencia.",WEB www.alquds.com,,,,Foro Al-Quds el sábado 15 de noviembre de 2025 a las 11,,,,mensajes,2025-11-15T11:33:14,2025-11-15T11:33:14
130,gaza,Sin clasificar,"Las fuerzas de ocupación israelíes están llevando a cabo explosiones de edificios de viviendas situados detrás de la línea amarilla en Rafah, al sur de la Franja de Gaza @Warlife3",@Warlife3,31.275205,34.255827,36RXV1954760782,Rafah,قطاع غزة,,administrative,cache,2025-11-15T11:33:59,2025-11-15T11:33:59
131,gaza,Sin clasificar,"* Los equipos de defensa civil, en coordinación con la Oficina de Coordinación de Asuntos Humanitarios de las Naciones Unidas (OCAH), pudieron llegar a las víctimas en la zona occidental de Rafah con poca antelación, después de obtener la autorización y de mejorar las condiciones meteorológicas y de seguridad.",@yaseenpress2004,,,,coordinación con la Oficina de Coordinación de Asuntos Humanitarios de las Naciones Unidas (OCAH,,,,mensajes,2025-11-15T11:33:59,2025-11-15T11:33:59
132,gaza,Sin clasificar,Una fuerza del ejército de ocupación penetra en los alrededores de Kafr a lo largo de la parte septentrional de la Jerusalén ocupada.,@yaseenpress2004,,,,alrededores de Kafr a lo largo de la parte septentrional de la Jerusalén ocupada,,,,mensajes,2025-11-15T11:36:58,2025-11-15T11:36:58
133,gaza,Sin clasificar,"Las fuerzas de ocupación israelíes irrumpieron en varios barrios de la ciudad de Al-Bireh, en el centro de la Ribera Occidental",@yaseenpress2004,,,,varios barrios de la ciudad de Al-Bireh,,,,mensajes,2025-11-15T11:39:57,2025-11-15T11:39:57
134,gaza,Sin clasificar,"El Presidente de los Estados Unidos, Donald Trump, confirmó hoy el sábado que los EE.UU. tienen la intención de realizar ensayos nucleares en un futuro próximo, señalando al mismo tiempo que el desarme nuclear sigue siendo la mejor solución para el control de armamentos.",@yaseenpress2004,,,,un futuro próximo,,,,mensajes,2025-11-15T11:41:58,2025-11-15T11:41:58
135,gaza,Sin clasificar,La diputada de los Estados Unidos Rashida Talib y otros 20 diputados están presentando un proyecto de resolución en la Cámara de Representantes pidiendo el reconocimiento oficial de un “genocidio” en la Franja de Gaza.,@yaseenpress2004,,,,Cámara de Representantes pidiendo el reconocimiento oficial de un “genocidio”,,,,mensajes,2025-11-15T11:42:59,2025-11-15T11:42:59
136,gaza,Sin clasificar,"Una investigación en Sudáfrica después de la llegada de un avión que transportaba a palestinos de Gaza sin documentos (https://www.alquds.com/ar/posts/208420), nos registró y publicó sus artículos en el Foro Al-Quds del sábado 15 de noviembre de 2025 a las 22 horas (hora de Jerusalén) después de la llegada de un avión que transportaba a palestinos de Gaza sin documentos, el Presidente de Sudáfr...",WEB www.alquds.com,,,,Sudáfrica después de la llegada de un avión,,,,mensajes,2025-11-15T12:30:17,2025-11-15T12:30:17
137,gaza,Sin clasificar,"El ejército israelí detiene a 15 palestinos durante las incursiones en la Ribera Occidental (https://www.alquds.com/ar/posts/208437), durante las cuales el ejército israelí detiene a 15 palestinos en zonas dispersas de la Ribera Occidental ocupada, durante las cuales 15 palestinos han sido detenidos después de registrar y registrar casas y destruir el contenido de algunas de ellas.",WEB www.alquds.com,35.661543,139.698750,54SUE8221947189,Ribera Occidental (https://www,,渋谷区,theatre,cache,2025-11-15T12:48:15,2025-11-15T12:48:15
138,gaza,Conflicto Armado,Fuente del ejército sudanés de la isla: El ejército está empujando grandes refuerzos en los ejes de combate de Kordofan para controlar más zonas,@AjaNews,,,,ejes de combate de Kordofan para controlar más zonas,,,,mensajes,2025-11-15T12:58:45,2025-11-15T12:58:45
139,gaza,Sin clasificar,"Guardias de la Revolución Islámica: Nuestras fuerzas detectaron, interceptaron y confiscaron el buque petrolero Talara después de una decisión judicial en el Irán de embargar su carga.",@AjaNews,,,,Irán de embargar su carga,,,,mensajes,2025-11-15T12:58:45,2025-11-15T12:58:45
140,gaza,Sin clasificar,- Guardias de la Revolución Islámica: el buque Talara transportaba 30.000 toneladas de petroquímicos y fue dirigido a la investigación de #Irán,@AjaNews,32.647531,54.564352,40SBB7154214833,Irán,,,administrative,cache,2025-11-15T12:58:45,2025-11-15T12:58:45
141,gaza,Sin clasificar,La investigación reveló que el buque petrolero incautado Talara era ilegal y transportaba un cargamento no autorizado.,@AjaNews,-4.511137,-81.098439,17MMR8907901372,Talara,Piura,,administrative,nominatim,2025-11-15T12:58:45,2025-11-15T12:58:45
142,gaza,Sin clasificar,Seguimiento por parte de la Directora del Centro Palestino para la Defensa de los Prisioneros de Lena Largo: las trágicas condiciones en que se encuentran los presos en las cárceles debido a la llegada del invierno y a la continua prohibición de la ocupación de introducir mantas y ropa de invierno no permiten a los prisioneros utilizar más que una sola manta y un solo vestido.,@GazaNewsNow,,,,Seguimiento por parte de la Directora del Centro Palestino para la Defensa de los Prisioneros de Lena Largo,,,,mensajes,2025-11-15T12:58:45,2025-11-15T12:58:45
143,gaza,Sin clasificar,"Guardias de la Revolución Islámica: Nuestras fuerzas detectaron, interceptaron y confiscaron el buque petrolero Talara después de una decisión judicial en el Irán de embargar su carga. El buque Talara transportaba 30.000 toneladas de petroquímicos y se dirigió al Irán para su investigación.",@Warlife3,,,,Irán de embargar su carga,,,,mensajes,2025-11-15T12:58:45,2025-11-15T12:58:45
144,gaza,Disturbios Civiles,"El grito de un joven ahogado en su tienda con fuertes lluvias, asediado por las duras condiciones y el bloqueo israelí, que restringieron la vida en el sector",@hamza20300,,,,su tienda con fuertes lluvias,,,,mensajes,2025-11-15T12:58:45,2025-11-15T12:58:45
145,gaza,Sin clasificar,Pedimos a todos los que tengan llamadas de personas desaparecidas y de personas desaparecidas que se unan a nuestros canales de difusión de llamamientos dentro de la Franja de Gaza a través del enlace: https://t.me/GAZA20249 @Q_Z_M_E @Jamila_gaza @,@hamza20300,,,,Pedimos a todos los,,,,mensajes,2025-11-15T12:58:45,2025-11-15T12:58:45
146,gaza,Sin clasificar,"# Proclamar un éxito... un lugar donde los jóvenes están desarrollando un día y dos meses más, pero el khotch Yusuf de Gaza es una gran comunidad de comercio desde Gaza y desde el mundo árabe, de personas que se enorgullecen de Gaza. # El khotch Yusuf es un trabajo claro... lo que tienen mis cazadores y no tiene nada que pagar para unirse a nosotros en el canal #",@hamza20300,,,,Proclamar,,,,mensajes,2025-11-15T12:58:45,2025-11-15T12:58:45
147,gaza,Sin clasificar,"El nuevo jefe del Servicio de Seguridad General de Israel, David Zinni, sugirió hoy que los colonos a los que llamó ""motines"" fueran arrestados con esposas electrónicas.",@hamza20300,32.489258,-116.960143,11SNR0374494669,Servicio,Baja California,Municipio de Tijuana,residential,cache,2025-11-15T12:58:45,2025-11-15T12:58:45
148,gaza,Sin clasificar,"Les pedimos que lleven el sufrimiento de los habitantes de Gaza a todas partes del mundo, pero nuestros habitantes de Gaza no tienen más que su voz, y los corazones se mueven antes que las manos para salvarlos.",@hamza20300,40.715936,-73.986806,18TWL8557607717,Les,New York,New York County,neighbourhood,cache,2025-11-15T12:58:45,2025-11-15T12:58:45
149,gaza,Sin clasificar,"El portavoz de Hamas, Hazem Kassem: El desastre que vivimos en la Franja de Gaza, que se agravó con la llegada del invierno, exige una posición clara de la Liga de los Estados Árabes, basada en el documento constitutivo de la Liga de los Estados Árabes, así como de la Organización de la Conferencia Islámica.",@muthanapress84,31.443223,34.360007,36RXV2923579524,Franja de Gaza,قطاع غزة,,administrative,cache,2025-11-15T12:58:46,2025-11-15T12:58:46
150,gaza,Sin clasificar,Las fuerzas ocupantes irrumpieron en la ciudad de Al-Bireh.,@yaseenpress2004,33.584725,35.819884,36SYC6171119676,Al-Bireh,محافظة البقاع,,village,cache,2025-11-15T12:58:46,2025-11-15T12:58:46
151,gaza,Sin clasificar,"Un soldado israelí está publicando un video de un avión tripulado que la dirige a la casa de una familia palestina y se ríe mientras asusta a la gente como si fuera un juego, y nadie sabe el destino de esa familia.",@yaseenpress2004,,,,,,,,mensajes,2025-11-15T12:58:46,2025-11-15T12:58:46
152,gaza,Sin clasificar,"Frente Popular: La ocupación utiliza el invierno como nuevo arma de exterminio en Gaza y deja a las personas desplazadas ahogadas y frías sin hogar ni ayuda. Pedimos que se fortalezca la solidaridad social en la Franja de Gaza, aunando los esfuerzos de las personas, los órganos, las instituciones y los municipios para aliviar el sufrimiento de las familias más afligidas.",@yaseenpress2004,,,,Gaza y deja a las personas desplazadas ahogadas y frías sin hogar ni ayuda,,,,mensajes,2025-11-15T12:58:46,2025-11-15T12:58:46
153,gaza,Sin clasificar,"** Organismo de Obras Públicas y Socorro de las Naciones Unidas para los Refugiados de Palestina en el Cercano Oriente (OOPS): Las lluvias hacen más difícil la situación en la Franja de Gaza y las familias recurren a cualquier lugar disponible, incluidas las tiendas de campaña temporales.",@yaseenpress2004,41.375159,-74.659211,18TWL2849780460,Cercano Oriente (OOPS): Las lluvias hacen más difícil la situación,New York,Orange County,path,nominatim,2025-11-15T12:58:46,2025-11-15T12:58:46
154,gaza,Sin clasificar,Un joven con niños y huérfanos dentro de su tienda habla de las duras circunstancias después de que el agua de lluvia inundara su tienda en Mawasi Khanes.,@yaseenpress2004,,,,Mawasi Khanes,,,,mensajes,2025-11-15T12:58:46,2025-11-15T12:58:46
155,gaza,Sin clasificar,"Fuentes de prensa: Un avión teledirigido israelí cayó en la ciudad de Kfar Kila, en el Líbano meridional.",@yaseenpress2004,33.282713,35.558755,36SYB3829485550,Kfar Kila,محافظة النبطية,,administrative,nominatim,2025-11-15T12:58:46,2025-11-15T12:58:46
156,gaza,Sin clasificar,"El portavoz de Hamas, Hazem Kassem: La catástrofe que vivimos en la Franja de Gaza, que se agravó con la llegada del invierno, exige una posición clara de la Liga de los Estados Árabes, basada en el documento constitutivo de la Liga de los Estados Árabes, así como de la Organización de la Conferencia Islámica.",@yaseenpress2004,31.443223,34.360007,36RXV2923579524,Franja de Gaza,قطاع غزة,,administrative,cache,2025-11-15T12:58:46,2025-11-15T12:58:46
157,gaza,Hazards,"Frente Democrático: Hacemos un llamamiento para que se adopten las medidas más eficaces y eficaces, tanto en el plano oficial como en el comunitario, a fin de proporcionar a nuestra población de la Franja de Gaza los medios necesarios para que no se vea desplazada por las bajas aéreas, que han provocado vientos, lluvias, inundaciones y fríos, lo que ha provocado la destrucción de las tiendas de...",@yaseenpress2004,,,,plano oficial como,,,,mensajes,2025-11-15T12:58:46,2025-11-15T12:58:46
158,gaza,Sin clasificar,"Las fuerzas de ocupación están irrumpiendo en la aldea de Al-Mugheer, al noreste de Ramallah.",@yaseenpress2004,,,,aldea de Al-Mugheer,,,,mensajes,2025-11-15T12:58:46,2025-11-15T12:58:46
159,gaza,Sin clasificar,"Las madres que lloran y los niños que tiemblan por el segundo día consecutivo, los desplazados palestinos en la Franja de Gaza, cuyos hogares fueron destruidos por Israel y que se negaron a introducir alternativas de alojamiento, se infiltraron en el agua de lluvia y se infiltraron en sus cuerpos después de haberse hundido las tiendas de campaña y derramado la mayor parte de sus pertenencias pe...",WEB www.alquds.com,31.443223,34.360007,36RXV2923579524,Franja de Gaza,قطاع غزة,,administrative,cache,2025-11-15T12:58:49,2025-11-15T12:58:49
160,gaza,Sin clasificar,"Fuentes familiares: Los servicios de seguridad del poder arrestan a los presos liberados y a los estudiantes de la Universidad Al-Quds, Abu Dis Muhand Fakhisheh, semanas después de haber sido liberado de las cárceles de ocupación.",@yaseenpress2004,31.913366,35.199767,36RYA0799732944,Universidad Al-Quds,الضفة الغربية,منطقة أ,university,nominatim,2025-11-15T12:59:39,2025-11-15T12:59:39
161,gaza,Sin clasificar,"Guardia Revolucionaria Iraní: Ayer, el viernes, para proteger los intereses del Irán, detuvimos el buque Talara, y el petrolero fue llevado a aguas iraníes con 30.000 toneladas de productos petroquímicos.",@yaseenpress2004,,,,Guardia Revolucionaria Iraní,,,,mensajes,2025-11-15T13:05:38,2025-11-15T13:05:38
