id,pais,categoria,descripcion,fuente,lat,lon,mgrs,place,admin1,admin2,accuracy,geocode_source,created_at,updated_at
74,campello,Sin clasificar,Educación | Noticias de Educación - Levante-EMV https://www.levante-emv.com/comunitat-valenciana/educacion/ Coca-Cola acoge a más de 80 estudiantes de FP en el Estadio de Mestalla de Valencia que participan en la XIV edición de GIRA Jóvenes Florida Moto Team gana MotoStudent 2025 con un prototipo pionero de combustión sostenible Universidades publica un nuevo decreto que contempla crear un mapa...,WEB www.levante-emv.com,,,,Estadio de Mestalla de Valencia,,,,mensajes,2025-11-14T18:52:58,2025-11-14T18:52:58
75,campello,Sin clasificar,Noticias de Alicante Los regantes no tiran la toalla tras el varapalo judicial que supuso la desestimación del recurso de la Región de Murcia en el Tribunal Supremo contra el Plan Hidrológico del Tajo y el recorte del trasvase Tajo-Segura que contempla. via Información - Alicante https://ift.tt/ycCnqju #AlicanteDirecto #Noticias #Alicante #Alacant #Fiestas #Eventos,@AlicanteDirectoNews,,,,Tribunal Supremo contra el Plan Hidrológico del Tajo y el recorte del trasvase Tajo-Segura,,,,mensajes,2025-11-14T19:08:38,2025-11-14T19:08:38
76,campello,Sin clasificar,"Certamen de Teatro 🎭 TEATRO EN CALP | “7 Años” 📅 Domingo, 16 de noviembre de 2025 🕠 18:30 h 📍 Auditorio – Casa de Cultura (Av.",@AyuntamientodeCalp,,,,CALP | “7 Años” 📅 Domingo,,,,mensajes,2025-11-14T20:00:26,2025-11-14T20:00:26
77,campello,Sin clasificar,"Una familia tenía un felino salvaje como mascota en su casa de Orihuela Costa: 'No era como en las redes' https://www.informacion.es/elda/2025/11/14/rescatado-orihuela-serval-123711083.html Una familia tenía un felino salvaje como mascota en su casa de Orihuela Costa: ""No era como en las redes"" El ejemplar ha sido trasladado a Primadomus de Villena después de que los propietarios asumieran que...",WEB www.informacion.es,,,,su casa de Orihuela Costa: 'No era como,,,,mensajes,2025-11-14T20:03:20,2025-11-14T20:03:20
78,campello,Sin clasificar,Muere un joven de 22 años al caerle una palmera sobre el coche que conducía en la CV-95 de Torrevieja https://www.informacion.es/vega-baja/2025/11/14/herido-grave-caerle-palmera-coche-torrevieja-123734707.html Muere un joven de 22 años al caerle una palmera sobre el coche que conducía en la CV-95 de Torrevieja La corona del ejemplar se ha desplomado sobre la parte delantera del coche El ejempla...,WEB www.informacion.es,35.661543,139.698750,54SUE8221947189,CV-95 de Torrevieja https://www,,渋谷区,theatre,nominatim,2025-11-14T20:08:05,2025-11-14T20:08:05
79,campello,Sin clasificar,"Pérez Llorca acerca el acuerdo con Vox para su investidura https://www.informacion.es/comunidad-valenciana/2025/11/14/perez-llorca-acerca-acuerdo-vox-123735975.html Pérez Llorca acerca el acuerdo con Vox para su investidura El candidato del PP destaca la ""buena sintonía"" y la ""voluntad de alcanzar un acuerdo"" tras mantener este viernes una reunión con el partido de Santiago Abascal Juanfran Pér...",WEB www.informacion.es,39.468483,-0.392010,30SYJ2434872013,Pérez Llorca,Comunitat Valenciana,Comarca de València,bus_stop,cache,2025-11-14T20:08:05,2025-11-14T20:08:05
80,campello,Sin clasificar,"Interceptadas tres pateras con 18 migrantes en Torrevieja, Altea y Xàbia en las últimas 48 horas https://www.informacion.es/vega-baja/2025/11/14/pateras-inmigrantes-provincia-alicante-interceptadas-123731017.html Interceptadas tres pateras con 18 migrantes en Torrevieja, Altea y Xàbia en las últimas 48 horas Una de las embarcaciones llegó a plena luz del día al paseo de punta Margalla de la pla...",WEB www.informacion.es,37.977542,-0.682845,30SYH0351505856,Torrevieja,Comunitat Valenciana,el Baix Segura / La Vega Baja,administrative,cache,2025-11-14T20:08:06,2025-11-14T20:08:06
81,campello,Sin clasificar,"Noticias de Alicante La macroescombrera situada en la zona de Rabasa, junto al solar de la antigua fábrica de tejas, ha alcanzado un nuevo nivel de degradación.",@AlicanteDirectoNews,38.371087,-0.511292,30SYH1741249921,zona de Rabasa,Comunitat Valenciana,Alacant / Alicante,range,nominatim,2025-11-14T20:09:02,2025-11-14T20:09:02
82,campello,Sin clasificar,"Noticias de Alicante El IV oncocongreso de la Asociación Alicante para la Lucha Contra el Cáncer (AACC), que se celebrará este sábado 15 de noviembre en el Palacio de Congresos del Colegio de Médicos de Alicante, con la asistencia de 430 personas, dedicará una parte de su programa a abordar los aspectos legales y laborales que más preocupan a las personas con cáncer, un tema de gran relevancia...",@AlicanteDirectoNews,,,,Palacio de Congresos del Colegio de Médicos de Alicante,,,,mensajes,2025-11-14T20:09:02,2025-11-14T20:09:02
83,campello,Sin clasificar,"Luis Rubén, el tío que lanzó huevos a Rubiales, es actor de 'La que se avecina' y 'Cuéntame' https://www.informacion.es/vida-y-estilo/gente/2025/11/14/luis-ruben-tio-lanzo-huevos-rubiales-actor-avecina-cuentame-123715988.html Luis Rubén, el tío que lanzó huevos a Rubiales, es actor de 'La que se avecina' y 'Cuéntame' Su familiar le lanzó varios huevos al grito de ""sinvergüenza"" Esta semana, Lui...",WEB www.informacion.es,22.191766,-100.986208,14QKK9522955393,Luis Rubén,San Luis Potosí,Municipio de San Luis Potosí,administrative,nominatim,2025-11-14T21:07:58,2025-11-14T21:07:58
84,campello,Sin clasificar,Patos blindados de la gripe aviar en el Parque Municipal de Elche y analíticas en los parajes naturales https://www.informacion.es/elche/2025/11/14/patos-gripe-aviar-alerta-parque-municipal-elche-123731402.html Patos blindados de la gripe aviar en el Parque Municipal de Elche y analíticas en los parajes naturales El Ayuntamiento coloca vallas en el perímetro de los estanques para extremar la se...,WEB www.informacion.es,,,,Parque Municipal de Elche y analíticas,,,,mensajes,2025-11-14T21:58:30,2025-11-14T21:58:30
85,campello,Sin clasificar,El protocolo con sanciones ante una dana colma la paciencia de los directores de la Comunidad Valenciana https://www.informacion.es/alicante/2025/11/14/directores-rectificar-protocolo-emergencias-sanciones-alicante-dana-123726732.html El protocolo con sanciones ante una dana colma la paciencia de los directores de la Comunidad Valenciana Los responsables de los centros niegan tener formación y...,WEB www.informacion.es,39.681959,-0.765441,30SXJ9163294845,Comunidad Valenciana,Comunitat Valenciana,,administrative,nominatim,2025-11-14T23:07:24,2025-11-14T23:07:24
86,campello,Sin clasificar,Este es el requisito que tendrán que cumplir desde este viernes en Alicante todos los hogares que tengan empleadas domésticas https://www.informacion.es/economia/2025/11/14/requisito-tendran-cumplir-viernes-alicante-123736328.html Este es el requisito que tendrán que cumplir desde este viernes en Alicante todos los hogares que tengan empleadas domésticas El Gobierno obliga a realizar una evalua...,WEB www.informacion.es,,,,Alicante todos los hogares,,,,mensajes,2025-11-14T23:55:37,2025-11-14T23:55:37
87,campello,Sin clasificar,🚧 AVÍS IMPORTANT – TALL DE TRÀNSIT 📅 Dissabte 15 de novembre.,@AjuntamentDeDenia,,,,Avís Important,,,,mensajes,2025-11-15T00:45:01,2025-11-15T00:45:01
88,campello,Sin clasificar,Noticias de Alicante Durante mucho tiempo uno de los mitos más extendidos ha sido creer que una persona cuando envejece sufre un declive en su capacidad para hablar.,@AlicanteDirectoNews,,,,su capacidad para hablar,,,,mensajes,2025-11-15T00:45:01,2025-11-15T00:45:01
89,campello,Sin clasificar,"Noticias de Alicante Francisco Martín Irles ha tomado el relevo como secretario del Consejo Social de la Universidad de Alicante (UA), en sustitución de Aránzazu Calzada.",@AlicanteDirectoNews,,,,sustitución de Aránzazu Calzada,,,,mensajes,2025-11-15T00:45:01,2025-11-15T00:45:01
90,campello,Sin clasificar,Noticias de Alicante La Conselleria de Sanidad asegura que ha reforzado su estrategia para mejorar el tratamiento de la diabetes mediante la incorporación de nuevos dispositivos de tecnología avanzada que permiten un mayor control en la administración de la insulina en pacientes.,@AlicanteDirectoNews,,,,administración de la insulina en pacientes,,,,mensajes,2025-11-15T00:45:01,2025-11-15T00:45:01
91,campello,Sin clasificar,"Noticias de Alicante En la provincia de Alicante la prevalencia de la diabetes se sitúa aproximadamente en un 14 % de la población, según las últimas cifras de la Conselleria de Sanidad.",@AlicanteDirectoNews,,,,Alicante la prevalencia de la diabetes se sitúa aproximadamente en un 14 % de la población,,,,mensajes,2025-11-15T00:45:01,2025-11-15T00:45:01
92,campello,Sin clasificar,Noticias de Alicante La Federació de les Fogueres ha dado vía libre a la reforma en el sistema de subvenciones municipales para el monumento de cara a las Hogueras 2026.,@AlicanteDirectoNews,,,,sistema de subvenciones municipales para el monumento de cara a las Hogueras 2026,,,,mensajes,2025-11-15T00:45:01,2025-11-15T00:45:01
93,campello,Sin clasificar,Fallece un conductor de 22 años al caerle una palmera en una carretera de Torrevieja https://diariodealicante.net/fallece-conductor-caerle-palmeracarretera-de-torrevieja/,@diarioAlicante,,,,una carretera de Torrevieja https://diariodealicante,,,,mensajes,2025-11-15T00:45:03,2025-11-15T00:45:03
94,campello,Sin clasificar,Almoradí inaugura el mayor parking de vehículo compartido de la Comunitat Valenciana https://diariodealicante.net/parking-coche-compartido-almoradi/,@diarioAlicante,38.109662,-0.791932,30SXH9358420285,Almoradí,Comunitat Valenciana,el Baix Segura / La Vega Baja,administrative,nominatim,2025-11-15T00:45:03,2025-11-15T00:45:03
95,campello,Sin clasificar,Aspe Televisión | Aspe (Facebook) 👮‍♂️ #AspeNoticias | La Generalitat reconoce el esfuerzo y la dedicación al servicio público y la seguridad ciudadana de 389 agentes de las policías locales de la provincia de Alicante.,@santaelenaaspe,,,,Aspe (Facebook,,,,mensajes,2025-11-15T00:45:04,2025-11-15T00:45:04
96,campello,Hazards,"Reconocimiento a la Policía Local de Aspe y a un ciudadano por su ejemplar actuación en un incendio Noticias de Aspe (RSS) En un acto celebrado esta mañana en Benidorm, la Agencia Valenciana de Seguridad y Respuesta a las Emergencias (AVSRE) ha otorgado varias distinciones honoríficas a miembros de la Policía Local de Aspe ...",@santaelenaaspe,-12.211501,-55.571655,21LXG5538049649,un incendio Noticias de Aspe (RSS) En un acto celebrado esta mañana en Benidorm,Mato Grosso,,administrative,nominatim,2025-11-15T00:45:04,2025-11-15T00:45:04
97,campello,Terrorismo,"Unión de Moros y Cristianos de Aspe | Aspe (Facebook) Esta noche hemos participado en la Cata y Maridaje de Panettone y Fondillón ofrecida por Raúl Asencio y Rafa Poveda. Hasta 8 variedades de panettone y fondillón de 1964 y 1935 hemos podido saborear y disfrutar, en una sesión divertida y entretenida con el gran maestro pastelero y con el admirado enólogo monovero.",@santaelenaaspe,,,,Cata y Maridaje de Panettone y Fondillón ofrecida por Raúl Asencio y Rafa Poveda,,,,mensajes,2025-11-15T00:45:04,2025-11-15T00:45:04
98,campello,Sin clasificar,Aspe Televisión | Aspe (Facebook) 🔴✅Aspe al Día 👉Gala 1⭕️ Aniversario #Cableworld Muchísimas #Felicidades 😘 ASPEALDÍA ✅🔴 OPINIÓN PÚBLICA,@santaelenaaspe,,,,Aspe (Facebook,,,,mensajes,2025-11-15T09:41:49,2025-11-15T09:41:49
