id,pais,categoria,descripcion,fuente,lat,lon,mgrs,place,admin1,admin2,accuracy,geocode_source,created_at,updated_at
117,gaza,Sin clasificar,• Aviones israelíes que realizan incursiones al amanecer de hoy en las zonas de la línea amarilla al este de Khan Yunis y al este de la ciudad de Gaza,@GazaNewsNow,,,,zonas de la línea amarilla al este de Khan Yunis y al este de la ciudad de Gaza,,,,mensajes,2025-11-07T07:43:14,2025-11-07T07:43:14
118,gaza,Sin clasificar,"• La Autoridad de Radiodifusión del ex Jefe de Estado Mayor del Ejército, Eisenkot: la contratación de fuerzas extranjeras para alcanzar los objetivos de la guerra al cabo de dos años es extremadamente peligrosa.",@GazaNewsNow,-16.501500,-68.132487,19KEB9258475391,Autoridad,La Paz,Pedro Domingo Murillo,government,cache,2025-11-07T07:44:14,2025-11-07T07:44:14
119,gaza,Sin clasificar,Katz: Destruir túneles significa acabar con Hamas.,@GazaNewsNow,49.368360,-121.551661,10UFV0515069414,Katz,British Columbia,Fraser Valley Regional District,halt,nominatim,2025-11-07T07:44:14,2025-11-07T07:44:14
120,gaza,Sin clasificar,El Ministro de Defensa de Israel ordena al ejército que destruya todos los túneles de Gaza.,@GazaNewsNow,30.812425,34.859476,36RXV7787810293,Israel,,,administrative,cache,2025-11-07T07:46:15,2025-11-07T07:46:15
121,gaza,Sin clasificar,"Según testigos presenciales, unos 20 hombres armados enmascarados irrumpieron en algunos de los edificios destruidos que albergaban a los desplazados de Jabaliya, Beit Hanoun y Beit Lahiya, en Deir el Balah, y les informaron de la necesidad de evacuar el lugar inmediatamente a punta de pistola y sin explicar por qué, y les dijeron que si volvíamos y los encontrábamos trabajando en las otras fam...",@hamza20300,,,,algunos de los edificios destruidos,,,,mensajes,2025-11-07T07:51:14,2025-11-07T07:51:14
122,gaza,Criminalidad,"Ya sé, nuestro Señor está lleno de gente que adoraba a Hamas, como lo hacían en la época del faraón, y no me gusta que me desplieguen en un momento en que mantengo la fuente, porque los criminales de Gaza, como los de Gaza, los matan y luego matan a sus perros, los hacen pasar por clientes, mienten a los humanos, con el conocimiento de las cartas de la noche, y no sé qué significan para mí.",@hamza20300,,,,época del faraón,,,,mensajes,2025-11-07T08:10:14,2025-11-07T08:10:14
123,gaza,Sin clasificar,Disparos de los mecanismos de ocupación al sudeste de la ciudad de Khan Younis al sur de la Franja de Gaza,@gazaalanar,31.443223,34.360007,36RXV2923579524,Franja de Gaza,قطاع غزة,,administrative,cache,2025-11-07T08:11:14,2025-11-07T08:11:14
124,gaza,Sin clasificar,"El viernes, en una reunión celebrada unas horas antes de la firma del acuerdo de cesación del fuego en la Franja de Gaza el pasado 9 de octubre, se publicó con nosotros y sus artículos se publicaron en el Foro Al-Quds 8:06 de la mañana (hora de Jerusalén y de Witkov): Hamas mostró que estaba dispuesto a entregar sus armas a una fuerza internacional que había revelado a Steve Witcoff, enviado de...",WEB www.alquds.com,,,,una reunión celebrada unas horas antes de la firma del acuerdo de cesación del fuego,,,,mensajes,2025-11-07T08:15:28,2025-11-07T08:15:28
125,gaza,Sin clasificar,Los mecanismos de demolición de la ocupación continúan el dragado y la destrucción de viviendas en el sureste de Khanyonis.,@hamza20300,31.351778,34.321348,36RXV2568369342,sureste de Khanyonis,قطاع غزة,,school,nominatim,2025-11-07T08:23:14,2025-11-07T08:23:14
126,gaza,Sin clasificar,"El presidente de los EE.UU. Trump espera que la Fuerza Internacional de Estabilización llegue a la Franja de Gaza ""muy pronto"".",@hamza20300,39.682326,-76.602191,18SUJ6260293726,Trump,Maryland,Baltimore County,hamlet,cache,2025-11-07T08:24:14,2025-11-07T08:24:14
127,gaza,Conflicto Armado,"Bombardeo de artillería israelí en las afueras de Beni Suhila, al este de la ciudad de Khan Younis, al sur de la Franja de Gaza",@muthanapress84,,,,afueras de Beni Suhila,,,,mensajes,2025-11-07T08:30:14,2025-11-07T08:30:14
128,gaza,Sin clasificar,Disparos intensivos de vehículos israelíes al sudeste de la ciudad de Khan Younis al sur de la Franja de Gaza,@muthanapress84,31.443223,34.360007,36RXV2923579524,Franja de Gaza,قطاع غزة,,administrative,cache,2025-11-07T08:30:14,2025-11-07T08:30:14
129,gaza,Sin clasificar,Trump: - La llegada de la Fuerza Internacional de Estabilización (SFOR) a Gaza está muy cerca y Gaza va bien en estos momentos - Hamas tendrá un gran problema si no actúa de la manera en que se comprometió y hasta ahora las cosas van bien - un mayor número de países se dirigen hacia la paz y la prosperidad a través de los acuerdos de Abraham - hay Estados que se han ofrecido voluntariamente par...,@muthanapress84,,,,estos momentos - Hamas tendrá un gran problema si no actúa de la manera en,,,,mensajes,2025-11-07T08:30:14,2025-11-07T08:30:14
130,gaza,Sin clasificar,"Canal 12 Hebreo: El Ministro del Ejército de Israel, Sr. Serael Kats: ""He dado instrucciones al ejército para que destruya todos los túneles de Gaza hasta el último túnel"".",@hamza20300,48.560161,132.277566,53UKP9913682141,Hebreo,Еврейская автономная область,,administrative,cache,2025-11-07T08:31:14,2025-11-07T08:31:14
131,gaza,Sin clasificar,Un vídeo de mi voz del activista Hamza Al-Masri.,@hamza20300,,,,Hamza Al-Masri,,,,mensajes,2025-11-07T08:41:14,2025-11-07T08:41:14
132,gaza,Sin clasificar,"En su declaración de hoy, el jueves, “Apoyo Rápido” dijo que “aceptó una propuesta de los Estados Unidos de una cesación del fuego por razones humanitarias”, sin dar más detalles.",@hamza20300,,,,su declaración de hoy,,,,mensajes,2025-11-07T08:44:14,2025-11-07T08:44:14
133,gaza,Sin clasificar,"El Presidente de los Estados Unidos, Donald Trump, dijo que la llegada de la Fuerza Internacional de Estabilización (SFOR) a Gaza estaba muy cerca. Durante su reunión con dirigentes de Asia, Hamas tendría un gran problema si no actuaba como lo había prometido hasta ahora.",WEB www.alquds.com,,,,Fuerza Internacional de Estabilización (SFOR,,,,mensajes,2025-11-07T08:45:29,2025-11-07T08:45:29
134,gaza,Sin clasificar,"Dios, el viernes, no dejes una puerta entre nosotros, sino que la abras, que no haya peregrinación, que la rompas, que no haya culpa, que lo perdones, y que nos hagas ser los que te invitan, y yo lo respondí.",@muthanapress84,16.097683,-16.465374,28QCC4327980296,Dios,Trarza الترارزة,,village,cache,2025-11-07T08:47:14,2025-11-07T08:47:14
135,gaza,Sin clasificar,"Llamamiento urgente: Mustapha Iyad Abdel-Al corre el riesgo de perder la vida a causa de las graves heridas sufridas durante el asedio, la continua agresión y la parálisis cuatripartita de Mustafa, que necesita urgentemente tratamiento de contacto para quienes puedan prestar asistencia directa o facilitar los trámites de viaje. □ Comunicación: 094445038",@muthanapress84,,,,Llamamiento urgente,,,,mensajes,2025-11-07T08:51:14,2025-11-07T08:51:14
136,gaza,Disturbios Civiles,∙ Dirección de Control de Aviación de Bélgica: suspensión temporal de las operaciones del aeropuerto de Lieja después de la vigilancia de la marcha,@AjaNews,41.903825,12.450223,33TTG8850842242,Dirección,,,public,nominatim,2025-11-07T08:53:14,2025-11-07T08:53:14
137,gaza,Conflicto Armado,"• Analista militar Lidiot Ahronot, Yossi Yehushawa: Hezbollah se adaptó a la nueva realidad, y lo que es más preocupante es el desarrollo de medios de combate sencillos y baratos, como los vehículos de combate dentro de Beirut.",@EabriLive,37.897191,-4.800772,30SUG4167095936,Analista,Andalucía,Distrito Noroeste,residential,nominatim,2025-11-07T09:05:14,2025-11-07T09:05:14
138,gaza,Terrorismo,"Los colonos israelíes siguieron atacando a los palestinos y sus propiedades en la Ribera Occidental ocupada, en particular en la ciudad de Hebrón al sur, mientras que las fuerzas de ocupación irrumpieron en el barrio del jueves por la noche en la ciudad de Al-Bireh, lanzaron bombas de sonido y gas, golpearon a un joven antes de retirarse sin informar de que se habían producido detenciones.",WEB www.alquds.com,,,,Ribera Occidental ocupada,,,,mensajes,2025-11-07T09:05:31,2025-11-07T09:05:31
139,gaza,Sin clasificar,":: Un niño resultó herido por el ataque del avión de ocupación Quad Capter en la calle As-Sakeh, al este del barrio de Al-Qaiya, al este de la ciudad de Gaza",@gazaalanar,,,,calle As-Sakeh,,,,mensajes,2025-11-07T09:16:14,2025-11-07T09:16:14
140,gaza,Sin clasificar,Jefe de la red de organizaciones no gubernamentales de Gaza para la isla: los palestinos siguen sufriendo las consecuencias de la guerra y la escasez de asistencia,@AjaNews,,,,Jefe de la red de organizaciones no gubernamentales de Gaza para la isla,,,,mensajes,2025-11-07T09:23:13,2025-11-07T09:23:13
141,gaza,Sin clasificar,Jefe de la red de organizaciones no gubernamentales de Gaza: no hemos visto ninguna mejora en el tipo de asistencia humanitaria que se presta,@AjaNews,,,,tipo de asistencia humanitaria,,,,mensajes,2025-11-07T09:25:14,2025-11-07T09:25:14
142,gaza,Sin clasificar,Jefe de la red de organizaciones comunitarias de Gaza para la isla: necesitamos urgentemente 300.000 tiendas de campaña y ropa de invierno,@AjaNews,,,,Jefe de la red de organizaciones comunitarias de Gaza para la isla,,,,mensajes,2025-11-07T09:26:13,2025-11-07T09:26:13
143,gaza,Sin clasificar,Canal 12 israelí: el Jefe de Estado Mayor da instrucciones para que se ponga fin a la reducción de las fuerzas de reserva en el mando del Ejército Central y se reconsidere,@AjaNews,,,,mando del Ejército Central y se reconsidere,,,,mensajes,2025-11-07T09:27:13,2025-11-07T09:27:13
144,gaza,Sin clasificar,Canal 12 de Israel: Decisión del Jefe de Estado Mayor del ejército tras una evaluación de las condiciones de seguridad con los dirigentes políticos,@AjaNews,30.812425,34.859476,36RXV7787810293,Israel,,,administrative,cache,2025-11-07T09:28:14,2025-11-07T09:28:14
145,gaza,Sin clasificar,"Un niño herido sin identificar llegó rápidamente al hospital bautizado después de haber sido atacado con una bomba por un avión teledirigido Koad Kapter en la calle Sekah, al este del barrio de Al-Zaiya, al este de la ciudad de Gaza.",@hamza20300,,,,calle Sekah,,,,mensajes,2025-11-07T09:29:14,2025-11-07T09:29:14
146,gaza,Sin clasificar,"A pesar de las repetidas violaciones israelíes del acuerdo sobre el fin de la guerra, los Estados Unidos de América siguen celebrando intensas consultas sobre un proyecto de resolución en el Consejo de Seguridad en el que se refleja ese acuerdo y se pide el establecimiento de un Consejo de Paz presidido por el Presidente de los Estados Unidos.",@muthanapress84,,,,Consejo de Seguridad en el,,,,mensajes,2025-11-07T09:29:14,2025-11-07T09:29:14
147,gaza,Sin clasificar,Jefe de la red de organizaciones comunitarias de Gaza: necesitamos urgentemente 300.000 tiendas de campaña y ropa para el invierno.,@muthanapress84,,,,Jefe de la red de organizaciones comunitarias de Gaza,,,,mensajes,2025-11-07T09:29:14,2025-11-07T09:29:14
148,gaza,Sin clasificar,Jefe de la red de organizaciones no gubernamentales de Gaza: los palestinos siguen sufriendo las consecuencias de la guerra y la escasez de ayuda. No hemos visto ninguna mejora en el tipo de asistencia humanitaria que entra en Gaza. Necesitamos urgentemente 300.000 tiendas de campaña y ropa de invierno,@gazaalanar,,,,tipo de asistencia humanitaria,,,,mensajes,2025-11-07T09:34:14,2025-11-07T09:34:14
149,gaza,Sin clasificar,He dado instrucciones al ejército para que destruya todos los túneles de Gaza hasta el último túnel que el Ministro de la Guerra de la Ocupación israelí (Sarail Kats) declaró hoy viernes que había dado instrucciones claras al ejército sobre las operaciones militares en la Franja de Gaza.,WEB www.alquds.com,31.443223,34.360007,36RXV2923579524,Franja de Gaza,قطاع غزة,,administrative,cache,2025-11-07T09:35:25,2025-11-07T09:35:25
150,gaza,Sin clasificar,:: Medios de comunicación israelíes: decisión judicial de remitir a la Fiscal Militar General a un régimen de detención domiciliaria de 10 días,@AjaNews,8.206286,-73.677887,18PXQ4563407343,Medios,Cesar,,hamlet,cache,2025-11-07T09:36:14,2025-11-07T09:36:14
151,gaza,Sin clasificar,"La escena del violento ataque de ocupación de ayer contra la ciudad de Turdba, en la ciudad de Tiro, en el sur del Líbano, y la supervivencia de uno de los habitantes.",@gazaalanar,40.905612,-82.772680,17TLF5069829791,Tiro,Ohio,Crawford County,administrative,cache,2025-11-07T09:37:14,2025-11-07T09:37:14
152,gaza,Sin clasificar,"* * *Aceleramente, un niño resultó herido en un ataque con un vehículo israelí cerca de la calle As-Sakeh, en el barrio de Al-Qayziya, al este de la ciudad de Gaza",@GazaNewsNow,,,,un ataque con un vehículo israelí cerca de la calle As-Sakeh,,,,mensajes,2025-11-07T09:44:14,2025-11-07T09:44:14
153,gaza,Sin clasificar,▪ Los palestinos siguen sufriendo las consecuencias de la guerra y la escasez de ayuda. ▪ No hemos visto ninguna mejora en el tipo de asistencia humanitaria que se presta. ▪ Necesitamos urgentemente 300.000 tiendas de campaña y ropa para el invierno.,@GazaNewsNow,,,,tipo de asistencia humanitaria,,,,mensajes,2025-11-07T09:47:14,2025-11-07T09:47:14
154,gaza,Sin clasificar,"- Ministro del ejército israelí, Sr. Serael Kats: ""He dado instrucciones al ejército para que destruya todos los túneles de Gaza hasta el último túnel"".",@EabriLive,,,,Serael Kats,,,,mensajes,2025-11-07T09:49:14,2025-11-07T09:49:14
155,gaza,Sin clasificar,"- Radio militar: Gilad, hermano del prisionero Droor Orr: ""Tememos la fragilidad del acuerdo, nos decepciona y es muy difícil confiar en el Gobierno de Israel"".",@EabriLive,-31.963137,-58.506873,21JUE5760362658,Gobierno de Israel,Entre Ríos,Distrito Tercero,school,nominatim,2025-11-07T09:49:14,2025-11-07T09:49:14
156,gaza,Sin clasificar,":: Marif: Encuesta: división de la opinión pública sobre la fecha de las elecciones para el Knesset; el 45% de la población israelí está a favor de que se celebren a la hora fijada para octubre de 2026, mientras que el 45% desea que se celebren lo antes posible.",@EabriLive,36.508071,32.260781,36SVF3380540557,Marif,Akdeniz Bölgesi,,neighbourhood,nominatim,2025-11-07T09:50:14,2025-11-07T09:50:14
157,gaza,Sin clasificar,"□ Yediot: Informes de los Estados Unidos: Trump, en sesiones privadas, elogia a Mahdani y lo describe como un político veterano, pero lo ataca públicamente.",@EabriLive,,,,sesiones privadas,,,,mensajes,2025-11-07T09:52:14,2025-11-07T09:52:14
158,gaza,Sin clasificar,"El periódico hebreo Ediot Ahronut: Asentado en la frontera con el Líbano, el periódico le dijo que esperaba que las cosas no se deterioraran en una nueva guerra.",@GazaNewsNow,,,,frontera con el Líbano,,,,mensajes,2025-11-07T09:52:14,2025-11-07T09:52:14
159,gaza,Sin clasificar,"- Radio del ejército: cientos de partidarios de los palestinos se manifestaron esta noche frente al estadio Villa Park de Birmingham, en el Reino Unido, donde se celebró un partido de McCabe Tel Aviv contra el equipo de Aston Villa. Al mismo tiempo, las autoridades británicas impidieron que los fans de Tel Aviv entraran en el estadio.",@EabriLive,54.702354,-3.276575,30UVF8217761705,Reino Unido,,,administrative,nominatim,2025-11-07T09:54:14,2025-11-07T09:54:14
160,gaza,Sin clasificar,"• El sitio web hebreo de Wala: el Presidente Trump, al hablar con los periodistas esta noche, dio una idea de la reciente normalización entre Israel y Siria.",@EabriLive,-15.973251,167.378284,58LGH5455232568,Wala,Malampa,,island,nominatim,2025-11-07T09:54:14,2025-11-07T09:54:14
161,gaza,Sin clasificar,"Fuentes del hospital bautista: un niño resultó herido por disparos israelíes en el barrio de Al-Qayziya, al este de la ciudad de Gaza",@AjaNews,,,,barrio de Al-Qayziya,,,,mensajes,2025-11-07T09:55:13,2025-11-07T09:55:13
162,gaza,Sin clasificar,Secretario de Estado de los Estados Unidos Marco Rubio: -- Estados voluntarios que participan en la Fuerza de Estabilización en Gaza necesitan un mandato internacional y hemos avanzado en este sentido -- se están realizando esfuerzos en las Naciones Unidas para redactar una resolución que cree el marco internacional para la Fuerza de Estabilización en Gaza,@muthanapress84,,,,Fuerza de Estabilización en Gaza necesitan un mandato internacional y hemos avanzado en este sentido -- se,,,,mensajes,2025-11-07T09:55:14,2025-11-07T09:55:14
163,gaza,Sin clasificar,"- Un niño herido no identificado llegó al hospital bautista después de haber sido atacado con una bomba por un avión teledirigido ""Kwad Kaptar"" en la calle As-Sakeh, al este del barrio de Al-Qaiya, al este de la ciudad de Gaza.",@GazaNewsNow,,,,calle As-Sakeh,,,,mensajes,2025-11-07T09:56:14,2025-11-07T09:56:14
164,gaza,Sin clasificar,"Radio Ejército: Cientos de partidarios de los palestinos se manifestaron esta noche frente al estadio Villa Park de Birmingham, en el Reino Unido, donde se celebró un partido de McCabe Tel Aviv contra el equipo de Aston Villa. Al mismo tiempo, las autoridades británicas impidieron que los fans de Tel Aviv entraran en el estadio.",@muthanapress84,54.702354,-3.276575,30UVF8217761705,Reino Unido,,,administrative,cache,2025-11-07T09:56:15,2025-11-07T09:56:15
165,gaza,Terrorismo,"□ Sitio web hebreo de Wala: Discrepaciones en la reunión de la Capitana de esta noche entre Ben Gfir y el Presidente de la Shabak; Ben Gfir pidió la entrada del ejército y de los plomeros de las ciudades árabes dentro del país para eliminar el delito; y consideró que los delincuentes árabes eran ""terroristas"", pero el jefe de la Shabak se negó a hacerlo.",@EabriLive,,,,reunión de la Capitana de esta noche entre Ben Gfir y el Presidente de la Shabak,,,,mensajes,2025-11-07T09:57:14,2025-11-07T09:57:14
166,gaza,Sin clasificar,"Fuente en el hospital bautista: un niño resultó herido por disparos israelíes en el barrio de Al-Qayziya, al este de la ciudad de Gaza",@muthanapress84,,,,hospital bautista: un niño resultó herido por disparos israelíes,,,,mensajes,2025-11-07T09:57:14,2025-11-07T09:57:14
167,gaza,Sin clasificar,* Dios y sus ángeles están rezando por él y por la paz de Alá*,@GazaNewsNow,16.097683,-16.465374,28QCC4327980296,Dios,Trarza الترارزة,,village,cache,2025-11-07T09:58:14,2025-11-07T09:58:14
168,gaza,Sin clasificar,"El ejército israelí ha matado a dos palestinos que arrojaron botellas incendiarias en dirección a una carretera civil en la localidad de Yeddah, al sur de Ramallah",@AjaNews,,,,dirección a una carretera civil,,,,mensajes,2025-11-07T10:05:14,2025-11-07T10:05:14
169,gaza,Sin clasificar,"* Mensajera de # Al-Jazeera: colonos armados atacan a agricultores palestinos en la aldea de Sinjel, al noreste de Ramallah",@AjaNews,,,,aldea de Sinjel,,,,mensajes,2025-11-07T10:05:14,2025-11-07T10:05:14
170,gaza,Sin clasificar,"- Urgentemente, el ejército israelí: matamos a dos palestinos que arrojaron botellas incendiarias en dirección a una carretera civil situada en la localidad de Yidda, al sur de Ramallah",@EabriLive,,,,dirección a una carretera civil situada,,,,mensajes,2025-11-07T10:06:14,2025-11-07T10:06:14
171,gaza,Sin clasificar,"El ejército de ocupación ha matado a dos palestinos, que arrojaron botellas incendiarias en dirección a una carretera civil situada en la localidad de Yidda, al sur de Ramallah.",@hamza20300,,,,dirección a una carretera civil situada,,,,mensajes,2025-11-07T10:09:15,2025-11-07T10:09:15
172,gaza,Sin clasificar,El Presidente de la Shabak se negó a hacerlo.,@hamza20300,36.994921,41.787583,37SGA4807197941,Shabak,محافظة الحسكة,,village,nominatim,2025-11-07T10:15:14,2025-11-07T10:15:14
173,gaza,Sin clasificar,"• Transmitir en directo el discurso del líder del movimiento Ansarullah en el Yemen, Abdul Malik Badraldin Al-Houthi, en el Congreso Nacional Árabe que se celebra actualmente en Beirut, en la plataforma de Tilegram, a través del enlace siguiente:",@GazaNewsNow,,,,directo el discurso del líder del movimiento Ansarullah,,,,mensajes,2025-11-07T10:18:14,2025-11-07T10:18:14
174,gaza,Sin clasificar,Jefe del Gobierno del Líbano: La escalada israelí es grave y buscamos apoyo árabe e internacional para poner fin a los ataques,@AjaNews,,,,Jefe del Gobierno del Líbano,,,,mensajes,2025-11-07T10:19:14,2025-11-07T10:19:14
175,gaza,Sin clasificar,Presidente del Gobierno del Líbano: decisión de guerra y paz recuperada por el Estado libanés,@AjaNews,33.875063,35.843409,36SYC6300751942,Líbano,,,administrative,cache,2025-11-07T10:20:14,2025-11-07T10:20:14
176,gaza,Sin clasificar,• Jefe del Gobierno del Líbano: estamos en la primera etapa del plan de control de armas que abarca el sur del país,@AjaNews,,,,primera etapa del plan de control de armas,,,,mensajes,2025-11-07T10:23:14,2025-11-07T10:23:14
177,gaza,Sin clasificar,"El viernes, el Ministro de Seguridad Nacional del Gobierno de ocupación israelí, Etmar Benghevir, publicó sus artículos en el Foro de Jerusalén, en el que se anunciaban las demoler y desalojar casas palestinas en el desierto del Negev. Durante la gira, un joven palestino se enfrentó a Ben Gefir, pidiendo aclaraciones sobre las políticas de demolición contra los palestinos en el Negev.",WEB www.alquds.com,,,,Foro de Jerusalén,,,,mensajes,2025-11-07T10:26:23,2025-11-07T10:26:23
178,gaza,Sin clasificar,"La ocupación está llevando a cabo una enorme explosión al este de la ciudad de Khan Younis, al sur de la Franja de Gaza",@GazaNewsNow,31.344329,34.309590,36RXV2457468503,Khan Younis,قطاع غزة,,administrative,cache,2025-11-07T10:27:14,2025-11-07T10:27:14
179,gaza,Sin clasificar,"Fuentes militares de la isla: Fuerzas de Apoyo Rápido y Movimiento Popular del Norte, bombardeando la ciudad de Delling, Kordofan del Sur, al oeste del Sudán",@AjaNews,,,,Apoyo Rápido,,,,mensajes,2025-11-07T10:36:14,2025-11-07T10:36:14
180,gaza,Sin clasificar,"Reuters, por la policía indonesia: 54 personas resultaron heridas en la explosión de una mezquita en Yakarta, D.C., durante la oración del viernes",@AjaNews,,,,explosión de una mezquita en Yakarta,,,,mensajes,2025-11-07T10:36:14,2025-11-07T10:36:14
181,gaza,Sin clasificar,"En la década de 1970, en un terreno musulmán situado en la Ciudad Vieja de Jerusalén, los militantes palestinos y árabes lo demolieron en Nekba de 1948, y el gobierno israelí decidió reconstruirlo en 2014, con lo que se convirtió en el segundo lugar más alto de la Ciudad Vieja de Jerusalén.",WEB www.alquds.com,19.386940,-99.041855,14QMG9560543642,década de 1970,Ciudad de México,Ciudad de México,residential,nominatim,2025-11-07T10:36:40,2025-11-07T10:36:40
182,gaza,Sin clasificar,"Reuters, por la policía indonesia: 54 personas resultaron heridas en una explosión en una mezquita de Yakarta, D.C., durante la oración del viernes. @Warlife3",@Warlife3,,,,una explosión en una mezquita de Yakarta,,,,mensajes,2025-11-07T10:37:14,2025-11-07T10:37:14
183,gaza,Conflicto Armado,"Apresúrense... las torres de la ocupación disparan varios de sus misiles en el mar de Rafah, al sur del sector.",@hamza20300,31.295877,34.264646,36RXV2036063083,mar de Rafah,قطاع غزة,,place_of_worship,nominatim,2025-11-07T10:39:14,2025-11-07T10:39:14
184,gaza,Sin clasificar,"El líder de Hamas en la Franja de Gaza, Khalil Al-Jaya, durante los trabajos del Congreso Nacional Árabe, confirmó que nuestro pueblo palestino no podía renunciar a sus derechos y que él tendría sus derechos.",@GazaNewsNow,31.443223,34.360007,36RXV2923579524,Franja de Gaza,قطاع غزة,,administrative,cache,2025-11-07T10:42:14,2025-11-07T10:42:14
185,gaza,Sin clasificar,:: Oficina de Derechos Humanos de las Naciones Unidas: llamamiento para que se ponga fin de inmediato a las órdenes de demolición en masa en la comunidad beduina de Umm Al Khair en las colinas de Hebrón,@AjaNews,44.035932,10.139552,32TNP9130776494,masa,Toscana,Massa,administrative,cache,2025-11-07T10:43:14,2025-11-07T10:43:14
186,gaza,Sin clasificar,• Oficina de Derechos Humanos de las Naciones Unidas: Um Al-Khoir es un ejemplo de las medidas de escalada adoptadas por Israel para consolidar su anexión de la Ribera Occidental,@AjaNews,40.324318,-3.761808,30TVK3528064032,Derechos Humanos,Comunidad de Madrid,Sur,quarter,nominatim,2025-11-07T10:44:14,2025-11-07T10:44:14
187,gaza,Sin clasificar,:: Oficina de Derechos Humanos de las Naciones Unidas: la comunidad internacional debe ejercer presión para proteger a la población de Umm Al-Khair de la amenaza del desplazamiento forzoso,@AjaNews,40.324318,-3.761808,30TVK3528064032,Derechos Humanos,Comunidad de Madrid,Sur,quarter,cache,2025-11-07T10:45:13,2025-11-07T10:45:13
188,gaza,Sin clasificar,Los mediadores están tratando de resolver el problema de los elementos de Hamas en Rafah e Israel con intransigencia.,WEB www.alquds.com,,,,Rafah e Israel con intransigencia,,,,mensajes,2025-11-07T10:45:27,2025-11-07T10:45:27
189,gaza,Sin clasificar,*Aceleró los disparos de helicópteros al este del barrio de Zeitoun y al este de la ciudad de Gaza,@hamza20300,-23.328398,32.806606,36KVV8022820112,Gaza,Gaza,,administrative,cache,2025-11-07T10:55:14,2025-11-07T10:55:14
190,gaza,Sin clasificar,OOPS: 1 niño de cada 5 en Gaza que perdió las vacunas básicas dos años después de la guerra,@AjaNews,-23.328398,32.806606,36KVV8022820112,Gaza,Gaza,,administrative,cache,2025-11-07T10:56:14,2025-11-07T10:56:14
191,gaza,Sin clasificar,"*Aceleró los disparos de helicópteros al este de Jabaliya y Beit Lahiya, al norte de la Franja de Gaza",@hamza20300,31.528634,34.515035,36RXV4383889184,Jabaliya y Beit Lahiya,قطاع غزة,,secondary,nominatim,2025-11-07T10:56:15,2025-11-07T10:56:15
192,gaza,Sin clasificar,"• Secretario General del Congreso Nacional Árabe Hamadine Al-Sabah: - En el Diluvio de Al-Aqsa, la nación ganó y se acerca el día de la liberación de Palestina, y el enemigo sionista quedó expuesto a la santidad del pueblo y a la sangre de los mártires. - Uno de los efectos del Diluvio es que despertó una nueva generación en la nación árabe y saludamos a todos los que han hecho este enorme cambio.",@GazaNewsNow,,,,Diluvio de Al-Aqsa,,,,mensajes,2025-11-07T10:58:14,2025-11-07T10:58:14
193,gaza,Sin clasificar,"• En el momento en que las fuerzas de ocupación ejecutaron a dos jóvenes palestinos ayer en la ciudad de Yidda, al noroeste de Jerusalén, cerca del muro de apartheid",@gazaalanar,38.173779,20.492263,34SDH5552725218,momento en,"Αποκεντρωμένη Διοίκηση Πελοποννήσου, Δυτικής Ελλάδας και Ιονίου",Περιφερειακή Ενότητα Κεφαλληνίας,outdoor_seating,cache,2025-11-07T11:04:14,2025-11-07T11:04:14
194,gaza,Sin clasificar,:: Policía de Indonesia: 54 heridos por la explosión de una mezquita en Yakarta durante la oración del viernes,@gazaalanar,,,,Yakarta durante la oración del viernes,,,,mensajes,2025-11-07T11:06:14,2025-11-07T11:06:14
195,gaza,Sin clasificar,* * * *Apurar las embarcaciones de guerra israelíes que disparan sus balas en el mar de la ciudad de Rafah;,@gazaalanar,,,,mar de la ciudad de Rafah,,,,mensajes,2025-11-07T11:08:14,2025-11-07T11:08:14
196,gaza,Sin clasificar,"Ministro del Ejército de Israel, Sr. Serael Kats: ""He dado instrucciones al ejército para que destruya todos los túneles de Gaza hasta el último túnel"".",@gazaalanar,30.812425,34.859476,36RXV7787810293,Israel,,,administrative,cache,2025-11-07T11:09:14,2025-11-07T11:09:14
197,gaza,Sin clasificar,"▪ Una serie de violaciones, abusos y nuevas sanciones contra miles de prisioneros en varias cárceles israelíes, tras el reciente acuerdo de intercambio. . . . . . .",@GazaNewsNow,,,,varias cárceles israelíes,,,,mensajes,2025-11-07T11:10:14,2025-11-07T11:10:14
198,gaza,Conflicto Armado,Siguiendo... bombardeos aéreos y de artillería y la explosión de cuadras de viviendas en zonas controladas por la ocupación nazi al este de Jan Yunis.,@hamza20300,,,,zonas controladas por la ocupación nazi al este de Jan Yunis,,,,mensajes,2025-11-07T11:20:14,2025-11-07T11:20:14
199,gaza,Sin clasificar,"El viernes, el Señor de los Días dijo: ""El día en que Adán fue creado, el día en que entró en el embrión, y el día en que el sol salió de él, y no hubo ayuda para que la gente se pusiera en el cielo"".",@hamza20300,19.843703,-88.134957,16QCG8115494585,Señor,Quintana Roo,Felipe Carrillo Puerto,town,cache,2025-11-07T11:20:14,2025-11-07T11:20:14
200,gaza,Conflicto Armado,El bombardeo de la artillería israelí al este de Jan Yunis ha sido renovado.,@muthanapress84,31.344329,34.309590,36RXV2457468503,Jan Yunis,قطاع غزة,,administrative,cache,2025-11-07T11:25:15,2025-11-07T11:25:15
